"kingdom","phylum","class","order","family","genus","species","AphiaID","env","input"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodapus","Lycodapus leptus",279390,"Marine","Lycodapus leptus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodapus","Lycodapus mandibularis",279391,"Marine","Lycodapus mandibularis"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodapus","Lycodapus pachysoma",234603,"Marine","Lycodapus pachysoma"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodapus","Lycodapus parviceps",279393,"Marine","Lycodapus parviceps"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodapus","Lycodapus psarostomatus",279395,"Marine","Lycodapus psarostomatus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes adolfi",127102,"Marine","Lycodes adolfi"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes beringi",398582,"Marine","Lycodes beringi"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes brevipes",254595,"Marine","Lycodes brevipes"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes cortezianus",274097,"Marine","Lycodes cortezianus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes diapterus",254597,"Marine","Lycodes diapterus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes esmarkii",127103,"Marine","Lycodes esmarkii"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes eudipleurostictus",127104,"Marine","Lycodes eudipleurostictus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes frigidus",127105,"Marine","Lycodes frigidus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes jugoricus",127106,"Marine","Lycodes jugoricus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes lavalaei",127107,"Marine","Lycodes lavalaei"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes luetkenii",127108,"Marine","Lycodes luetkenii"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes marisalbi",274107,"Marine","Lycodes marisalbi"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes mcallisteri",274109,"Marine","Lycodes mcallisteri"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes mucosus",254584,"Marine","Lycodes mucosus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes paamiuti",159262,"Marine","Lycodes paamiuti"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes pacificus",274116,"Marine","Lycodes pacificus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes palearis",254585,"Marine","Lycodes palearis"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes pallidus",127110,"Marine","Lycodes pallidus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes polaris",127111,"Marine","Lycodes polaris"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes reticulatus",127112,"Marine","Lycodes reticulatus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes rossi",127113,"Marine","Lycodes rossi"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes sagittarius",127114,"Marine","Lycodes sagittarius"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes seminudus",127115,"Marine","Lycodes seminudus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes squamiventer",127116,"Marine","Lycodes squamiventer"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes terraenovae",127117,"Marine","Lycodes terraenovae"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes turneri",254599,"Marine","Lycodes turneri"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes","Lycodes vahlii",127118,"Marine","Lycodes vahlii"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodonus","Lycodonus mirabilis",159266,"Marine","Lycodonus mirabilis"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Melanostigma","Melanostigma atlanticum",127120,"Marine","Melanostigma atlanticum"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Melanostigma","Melanostigma pammelas",274134,"Marine","Melanostigma pammelas"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Pachycara","Pachycara bulbiceps",127121,"Marine","Pachycara bulbiceps"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Pachycara","Pachycara crassiceps",127122,"Marine","Pachycara crassiceps"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Pachycara","Pachycara gymninium",274140,"Marine","Pachycara gymninium"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Pachycara","Pachycara lepinium",274141,"Marine","Pachycara lepinium"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Taranetzella","Taranetzella lyoderma",282925,"Marine","Taranetzella lyoderma"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Zoarces","Zoarces americanus",159267,"Marine-Brackish","Zoarces americanus"
"Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Zoarces","Zoarces viviparus",127123,"Marine-Brackish","Zoarces viviparus"
"Animalia","Chordata","Teleostei","Percopsiformes","Percopsidae","Percopsis","Percopsis omiscomaycus",567538,"Freshwater","Percopsis omiscomaycus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",159271,"Marine-Freshwater-Brackish","Trinectes maculatus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Bothidae","Arnoglossus","Arnoglossus thori",127128,"Marine","Arnoglossus thori"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Bothidae","Bothus","Bothus ocellatus",159275,"Marine","Bothus ocellatus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Bothidae","Bothus","Bothus robinsi",159277,"Marine","Bothus robinsi"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Bothidae","Engyophrys","Engyophrys senta",159356,"Marine","Engyophrys senta"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Bothidae","Monolene","Monolene antillarum",159209,"Marine","Monolene antillarum"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Bothidae","Monolene","Monolene sessilicauda",159213,"Marine","Monolene sessilicauda"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Bothidae","Trichopsetta","Trichopsetta orbisulcus",159215,"Marine","Trichopsetta orbisulcus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Bothidae","Trichopsetta","Trichopsetta ventralis",159217,"Marine","Trichopsetta ventralis"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus billykrietei",159219,"Marine","Symphurus billykrietei"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus diomedeanus",159358,"Marine","Symphurus diomedeanus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus marginatus",159359,"Marine","Symphurus marginatus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus minor",159360,"Marine-Brackish","Symphurus minor"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus plagiusa",159363,"Marine-Brackish","Symphurus plagiusa"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys arctifrons",158791,"Marine","Citharichthys arctifrons"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys cornutus",158792,"Marine","Citharichthys cornutus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys gymnorhinus",158793,"Marine","Citharichthys gymnorhinus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys sordidus",275694,"Marine","Citharichthys sordidus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys spilopterus",159166,"Marine-Freshwater-Brackish","Citharichthys spilopterus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys stigmaeus",275696,"Marine","Citharichthys stigmaeus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Cyclopsetta","Cyclopsetta fimbriata",158795,"Marine","Cyclopsetta fimbriata"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Etropus","Etropus crossotus",158799,"Marine-Brackish","Etropus crossotus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Etropus","Etropus microstomus",158801,"Marine","Etropus microstomus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Hippoglossina","Hippoglossina oblonga",158833,"Marine","Hippoglossina oblonga"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys californicus",275809,"Marine-Brackish","Paralichthys californicus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys dentatus",158826,"Marine-Brackish","Paralichthys dentatus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Hippoglossina","Hippoglossina oblonga",158833,"Marine","Paralichthys oblongus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Pseudorhombus","Pseudorhombus megalops",277083,"Marine","Pseudorhombus megalops"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Syacium","Syacium micrurum",158877,"Marine","Syacium micrurum"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Syacium","Syacium papillosum",158878,"Marine","Syacium papillosum"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Thysanopsetta","Thysanopsetta naresi",282976,"Marine","Thysanopsetta naresi"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Atheresthes","Atheresthes evermanni",279791,"Marine","Atheresthes evermanni"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Atheresthes","Atheresthes stomias",279792,"Marine","Atheresthes stomias"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Clidoderma","Clidoderma asperrimum",280216,"Marine","Clidoderma asperrimum"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Microstomus","Microstomus bathybius",305684,"Marine","Embassichthys bathybius"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Lyopsetta","Lyopsetta exilis",281452,"Marine","Eopsetta exilis"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Eopsetta","Eopsetta jordani",280690,"Marine","Eopsetta jordani"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus cynoglossus",127136,"Marine","Glyptocephalus cynoglossus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus zachirus",274287,"Marine","Glyptocephalus zachirus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides elassodon",274289,"Marine","Hippoglossoides elassodon"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides platessoides",127137,"Marine","Hippoglossoides platessoides"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides robustus",254561,"Marine","Hippoglossoides robustus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossus","Hippoglossus hippoglossus",127138,"Marine","Hippoglossus hippoglossus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossus","Hippoglossus stenolepis",274290,"Marine","Hippoglossus stenolepis"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Parophrys","Parophrys vetulus",254393,"Marine","Inopsetta ischyra"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Isopsetta","Isopsetta isolepis",281189,"Marine","Isopsetta isolepis"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Lepidopsetta","Lepidopsetta bilineata",281305,"Marine","Lepidopsetta bilineata"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Lepidopsetta","Lepidopsetta polyxystra",281307,"Marine","Lepidopsetta polyxystra"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Limanda","Limanda aspera",254562,"Marine","Limanda aspera"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Myzopsetta","Myzopsetta ferruginea",1571969,"Marine","Limanda ferruginea"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Myzopsetta","Myzopsetta proboscidea",319505,"Marine","Limanda proboscidea"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Liopsetta","Liopsetta glacialis",275844,"Marine-Freshwater-Brackish","Liopsetta glacialis"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Lyopsetta","Lyopsetta exilis",281452,"Marine","Lyopsetta exilis"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Microstomus","Microstomus kitt",127140,"Marine","Microstomus kitt"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Microstomus","Microstomus pacificus",274294,"Marine","Microstomus pacificus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Parophrys","Parophrys vetulus",254393,"Marine","Parophrys vetulus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Platichthys","Platichthys flesus",127141,"Marine-Freshwater-Brackish","Platichthys flesus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Platichthys","Platichthys stellatus",154781,"Marine-Freshwater-Brackish","Platichthys stellatus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Liopsetta","Liopsetta glacialis",275844,"Marine-Freshwater-Brackish","Pleuronectes glacialis"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa",127143,"Marine-Brackish","Pleuronectes platessa"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Myzopsetta","Myzopsetta proboscidea",319505,"Marine","Pleuronectes proboscidea"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes putnami",305774,"Marine-Brackish","Pleuronectes putnami"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pleuronichthys","Pleuronichthys coenosus",282290,"Marine","Pleuronichthys coenosus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pleuronichthys","Pleuronichthys decurrens",282292,"Marine","Pleuronichthys decurrens"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Poecilopsetta","Poecilopsetta beanii",275847,"Marine","Poecilopsetta beanii"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Psettichthys","Psettichthys melanostictus",282396,"Marine","Psettichthys melanostictus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Pseudopleuronectes americanus",158885,"Marine","Pseudopleuronectes americanus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Reinhardtius","Reinhardtius hippoglossoides",127144,"Marine","Reinhardtius hippoglossoides"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Scophthalmidae","Scophthalmus","Scophthalmus aquosus",158907,"Marine-Brackish","Scophthalmus aquosus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Scophthalmidae","Scophthalmus","Scophthalmus rhombus",127150,"Marine","Scophthalmus rhombus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Scophthalmidae","Zeugopterus","Zeugopterus punctatus",127151,"Marine","Zeugopterus punctatus"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Soleidae","Microchirus","Microchirus frechkopi",274301,"Marine","Microchirus frechkopi"
"Animalia","Chordata","Teleostei","Polymixiiformes","Polymixiidae","Polymixia","Polymixia lowei",158923,"Marine","Polymixia lowei"
"Animalia","Chordata","Teleostei","Polymixiiformes","Polymixiidae","Polymixia","Polymixia nobilis",127163,"Marine","Polymixia nobilis"
"Animalia","Chordata","Teleostei","Saccopharyngiformes","Cyematidae","Cyema","Cyema atrum",127164,"Marine","Cyema atrum"
"Animalia","Chordata","Teleostei","Saccopharyngiformes","Cyematidae","Neocyema","Neocyema erythrosoma",221437,"Marine","Neocyema erythrosoma"
"Animalia","Chordata","Teleostei","Saccopharyngiformes","Eurypharyngidae","Eurypharynx","Eurypharynx pelecanoides",127165,"Marine","Eurypharynx pelecanoides"
"Animalia","Chordata","Teleostei","Saccopharyngiformes","Saccopharyngidae","Saccopharynx","Saccopharynx ampullaceus",127171,"Marine","Saccopharynx ampullaceus"
"Animalia","Chordata","Teleostei","Salmoniformes","Salmonidae","Coregonus","Coregonus alpenae",1026701,"Freshwater","Coregonus alpenae"
"Animalia","Chordata","Teleostei","Salmoniformes","Salmonidae","Coregonus","Coregonus artedi",158725,"Marine-Freshwater-Brackish","Coregonus artedi"
