"kingdom","phylum","class","order","family","genus","species","AphiaID","env","input","dist","ocean","source","domain","inCanada"
"Animalia","Chordata","Teleostei","Perciformes","Hexagrammidae","Hexagrammos","Hexagrammos decagrammus",240732,"Marine","Hexagrammos decagrammus",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Hexagrammidae","Hexagrammos","Hexagrammos lagocephalus",240735,"Marine","Hexagrammos lagocephalus",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Hexagrammidae","Hexagrammos","Hexagrammos octogrammus",254544,"Marine","Hexagrammos octogrammus",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Hexagrammidae","Hexagrammos","Hexagrammos stelleri",254545,"Marine","Hexagrammos stelleri",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Lophiiformes","Himantolophidae","Himantolophus","Himantolophus albinares",126543,"Marine","Himantolophus albinares",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Lophiiformes","Himantolophidae","Himantolophus","Himantolophus groenlandicus",126545,"Marine","Himantolophus groenlandicus",0,"Atlantic-Arctic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Lophiiformes","Himantolophidae","Himantolophus","Himantolophus mauli",126546,"Marine","Himantolophus mauli",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Hippocampus","Hippocampus erectus",159445,"Marine","Hippocampus erectus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Hippoglossina","Hippoglossina oblonga",158833,"Marine","Hippoglossina oblonga",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides elassodon",274289,"Marine","Hippoglossoides elassodon",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides platessoides",127137,"Marine","Hippoglossoides platessoides",0,"Atlantic-Arctic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides robustus",254561,"Marine","Hippoglossoides robustus",0,"Arctic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossus","Hippoglossus hippoglossus",127138,"Marine","Hippoglossus hippoglossus",0,"Atlantic-Arctic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossus","Hippoglossus stenolepis",274290,"Marine","Hippoglossus stenolepis",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Beloniformes","Exocoetidae","Hirundichthys","Hirundichthys rondeletii",126386,"Marine","Hirundichthys rondeletii",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Beloniformes","Exocoetidae","Hirundichthys","Hirundichthys speculiger",126387,"Marine","Hirundichthys speculiger",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Anguilliformes","Synaphobranchidae","Histiobranchus","Histiobranchus bathybius",126323,"Marine","Histiobranchus bathybius",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Lophiiformes","Antennariidae","Histrio","Histrio histrio",126533,"Marine","Histrio histrio",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Holtbyrnia","Holtbyrnia anomala",126739,"Marine","Holtbyrnia anomala",0,"Atlantic-Arctic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Platytroctidae","Holtbyrnia","Holtbyrnia macrops",126740,"Marine","Holtbyrnia macrops",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Trachichthyiformes","Trachichthyidae","Hoplostethus","Hoplostethus atlanticus",126402,"Marine","Hoplostethus atlanticus",0,"Atlantic-Arctic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Trachichthyiformes","Trachichthyidae","Hoplostethus","Hoplostethus mediterraneus",126404,"Marine","Hoplostethus mediterraneus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Anguilliformes","Nettastomatidae","Hoplunnis","Hoplunnis macrura",275444,"Marine","Hoplunnis macrura",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Anguilliformes","Nettastomatidae","Hoplunnis","Hoplunnis tenuis",158591,"Marine","Hoplunnis tenuis",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Acropomatiformes","Howellidae","Howella","Howella brodiei",126994,"Marine","Howella brodiei",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Acropomatiformes","Howellidae","Howella","Howella sherborni",126995,"Marine","Howella sherborni",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Hygophum","Hygophum benoiti",126602,"Marine","Hygophum benoiti",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Hygophum","Hygophum hygomii",126603,"Marine","Hygophum hygomii",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Hygophum","Hygophum macrochir",158895,"Marine","Hygophum macrochir",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Hygophum","Hygophum reinhardtii",126604,"Marine","Hygophum reinhardtii",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Hygophum","Hygophum taaningi",126605,"Marine","Hygophum taaningi",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Scombriformes","Centrolophidae","Hyperoglyphe","Hyperoglyphe perciformis",126832,"Marine","Hyperoglyphe perciformis",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Ammodytidae","Hyperoplus","Hyperoplus lanceolatus",126756,"Marine-Brackish","Hyperoplus lanceolatus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Hyperprosopon","Hyperprosopon argenteum",281098,"Marine","Hyperprosopon argenteum",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Hyperprosopon","Hyperprosopon ellipticum",281099,"Marine","Hyperprosopon ellipticum",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Hypleurochilus","Hypleurochilus geminatus",159602,"Marine","Hypleurochilus geminatus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Hypomesus","Hypomesus olidus",254556,"Marine-Freshwater-Brackish","Hypomesus olidus",0,"Arctic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Hypomesus","Hypomesus pretiosus",279422,"Marine-Brackish","Hypomesus pretiosus",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus meeki",159280,"Marine-Freshwater-Brackish","Hyporhamphus meeki",7.01850144141115,"Atlantic","Org_CanFish","eez focused","outside"
"Animalia","Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus unifasciatus",159281,"Marine-Brackish","Hyporhamphus unifasciatus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Serranidae","Hyporthodus","Hyporthodus niveatus",475101,"Marine","Epinephelus niveatus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Agonidae","Hypsagonus","Hypsagonus quadricornis",254508,"Marine","Hypsagonus quadricornis",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Hypsoblennius","Hypsoblennius hentz",276325,"Marine","Hypsoblennius hentz",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus borealis",281133,"Marine","Icelinus borealis",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus burchami",281134,"Marine","Icelinus burchami",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus filamentosus",281136,"Marine","Icelinus filamentosus",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus fimbriatus",281137,"Marine","Icelinus fimbriatus",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus quadriseriatus",281141,"Marine","Icelinus quadriseriatus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus tenuis",281142,"Marine","Icelinus tenuis",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelus","Icelus bicornis",127199,"Marine","Icelus bicornis",0,"Atlantic-Arctic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelus","Icelus spatula",127200,"Marine","Icelus spatula",0,"Atlantic-Arctic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelus","Icelus spiniger",254525,"Marine","Icelus spiniger",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Stomiiformes","Phosichthyidae","Ichthyococcus","Ichthyococcus ovatus",127298,"Marine","Ichthyococcus ovatus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Scombriformes","Centrolophidae","Icichthys","Icichthys lockingtoni",279354,"Marine","Icichthys lockingtoni",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Scombriformes","Icosteidae","Icosteus","Icosteus aenigmaticus",281153,"Marine","Icosteus aenigmaticus",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Idiacanthus","Idiacanthus fasciola",127354,"Marine","Idiacanthus fasciola",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Anguilliformes","Synaphobranchidae","Ilyophis","Ilyophis brunneus",126326,"Marine","Ilyophis brunneus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Isopsetta","Isopsetta isolepis",281189,"Marine","Isopsetta isolepis",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Jordania","Jordania zonope",398459,"Marine","Jordania zonope",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae","Kajikia","Kajikia albida",712906,"Marine","Kajikia albida",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Scombriformes","Chiasmodontidae","Kali","Kali indica",159666,"Marine","Kali indica",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Uranoscopidae","Kathetostoma","Kathetostoma averruncus",275989,"Marine","Kathetostoma averruncus",0.366175700994426,"Pacific","Org_CanFish","eez focused","outside"
"Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Katsuwonus","Katsuwonus pelamis",127018,"Marine","Katsuwonus pelamis",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus sectatrix",303486,"Marine","Kyphosus sectator",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Anguilliformes","Nemichthyidae","Labichthys","Labichthys carinatus",158588,"Marine","Labichthys carinatus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Tetraodontiformes","Ostraciidae","Lactophrys","Lactophrys trigonus",158931,"Marine","Lactophrys trigonus",282.21498780327,"Atlantic","Org_CanFish","eez focused","outside"
"Animalia","Chordata","Teleostei","Tetraodontiformes","Ostraciidae","Lactophrys","Lactophrys triqueter",158932,"Marine","Lactophrys triqueter",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Gadiformes","Moridae","Laemonema","Laemonema barbatulum",158979,"Marine","Laemonema barbatulum",0,"Atlantic-Arctic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Gadiformes","Moridae","Laemonema","Laemonema goodebeanorum",158980,"Marine","Laemonema goodebeanorum",27.4155099343127,"Atlantic","Org_CanFish","eez focused","outside"
"Animalia","Chordata","Teleostei","Gadiformes","Moridae","Laemonema","Laemonema melanurum",158986,"Marine","Laemonema melanurum",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Lagocephalus","Lagocephalus lagocephalus",127414,"Marine","Lagocephalus lagocephalus",19.1974464366202,"Atlantic","Org_CanFish","eez focused","outside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampadena","Lampadena anomala",126606,"Marine","Lampadena anomala",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampadena","Lampadena chavesi",126607,"Marine","Lampadena chavesi",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampadena","Lampadena luminosa",158896,"Marine","Lampadena luminosa",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampadena","Lampadena speculigera",126608,"Marine","Lampadena speculigera",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampadena","Lampadena urophaos",126609,"Marine","Lampadena urophaos",0,"Atlantic-Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus alatus",126610,"Marine","Lampanyctus alatus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus ater",126611,"Marine","Nannobrachium atrum",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus crocodilus",126612,"Marine","Lampanyctus crocodilus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus cuprarius",126613,"Marine","Nannobrachium cuprarium",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus festivus",126614,"Marine","Lampanyctus festivus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus intricarius",126615,"Marine","Lampanyctus intricarius",0,"Atlantic-Arctic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus jordani",272712,"Marine","Lampanyctus jordani",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus lineatus",126616,"Marine","Nannobrachium lineatum",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus macdonaldi",126617,"Marine","Lampanyctus macdonaldi",0,"Atlantic-Arctic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus nobilis",158897,"Marine","Lampanyctus nobilis",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus photonotus",126618,"Marine","Lampanyctus photonotus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus pusillus",126619,"Marine","Lampanyctus pusillus",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus regalis",301545,"Marine","Nannobrachium regale",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus ritteri",301548,"Marine","Nannobrachium ritteri",0,"Pacific","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus tenuiformis",158898,"Marine","Lampanyctus tenuiformis",0,"Atlantic","Org_CanFish","eez focused","inside"
"Animalia","Chordata","Teleostei","Lampriformes","Lampridae","Lampris","Lampris guttatus",126522,"Marine","Lampris guttatus",0,"Atlantic","Org_CanFish","eez focused","inside"
