"AphiaID","ScientificName","Authority","DrID","Locality","Latitude","Longitude","Source","MinDepth","MaxDepth","UnacceptReason","UnacceptSource","Kingdom","Phylum","Class","Order","Family","Genus","Subgenus","Species","Subspecies"
"287436","Antholoba achates","(Drayton in Dana, 1846)","1510878","Falkland Islands Exclusive Economic Zone","-51.69","-57.78","Carlgren, O. (1927). Actiniaria and Zoantharia. Further Zoological Results of the Swedish Antarctic Expedition 2(3):1-102, figs. 1-61. (Copepoda: 60-61).","0","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Actinostolidae","Antholoba","","achates",""
"287436","Antholoba achates","(Drayton in Dana, 1846)","1505163","South Georgian and the South Sandwich Islands Exclusive Economic Zone","-55.675","-39.01","Zamponi, M.O., G.N. Genzano, F.H. Acuña & A.C. Excoffon, 1998. Studies of benthic cnidarian taxocenes along a transet off Mar del Plata (Argentina). Russian Journal of  Marine Biology 24 1: 7-13.","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Actinostolidae","Antholoba","","achates",""
"287436","Antholoba achates","(Drayton in Dana, 1846)","1506541","South Georgian and the South Sandwich Islands Exclusive Economic Zone","-54.37","-36.75","Zamponi, M. O.; Excoffon, A. C. (1995). La anemonofauna de Bahia Concepcion (Chile). I. Algunos aportes a la distribucion y biologia de los generos Phlyctenactis Stuckey, 1909 (Actiniaria: Actiniidae) y Antholoba Hertwig, 1882 (Actiniaria: Actinostolidae). Physis (Buenos Aires), 50A(118-119): 1-6","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Actinostolidae","Antholoba","","achates",""
"287436","Antholoba achates","(Drayton in Dana, 1846)","1506538","Peruvian Exclusive Economic Zone","-11","-77.7","Zamponi, M. O.; Excoffon, A. C. (1995). La anemonofauna de Bahia Concepcion (Chile). I. Algunos aportes a la distribucion y biologia de los generos Phlyctenactis Stuckey, 1909 (Actiniaria: Actiniidae) y Antholoba Hertwig, 1882 (Actiniaria: Actinostolidae). Physis (Buenos Aires), 50A(118-119): 1-6","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Actinostolidae","Antholoba","","achates",""
"287436","Antholoba achates","(Drayton in Dana, 1846)","1506537","Ecuadorean Exclusive Economic Zone","-0.35","-90.45","Zamponi, M. O.; Excoffon, A. C. (1995). La anemonofauna de Bahia Concepcion (Chile). I. Algunos aportes a la distribucion y biologia de los generos Phlyctenactis Stuckey, 1909 (Actiniaria: Actiniidae) y Antholoba Hertwig, 1882 (Actiniaria: Actinostolidae). Physis (Buenos Aires), 50A(118-119): 1-6","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Actinostolidae","Antholoba","","achates",""
"287436","Antholoba achates","(Drayton in Dana, 1846)","601729","Eastern South Pacific","","","van der Land, J. (ed). (2008). UNESCO-IOC Register of Marine Organisms (URMO). ","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Actinostolidae","Antholoba","","achates",""
"287436","Antholoba achates","(Drayton in Dana, 1846)","1506543","High Seas","-35","-40","Zamponi, M. O.; Excoffon, A. C. (1995). La anemonofauna de Bahia Concepcion (Chile). I. Algunos aportes a la distribucion y biologia de los generos Phlyctenactis Stuckey, 1909 (Actiniaria: Actiniidae) y Antholoba Hertwig, 1882 (Actiniaria: Actinostolidae). Physis (Buenos Aires), 50A(118-119): 1-6","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Actinostolidae","Antholoba","","achates",""
"158226","Antholoba perdix","(Verrill, 1882)","601730","West North Atlantic","","","van der Land, J. (ed). (2008). UNESCO-IOC Register of Marine Organisms (URMO). ","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Actinostolidae","Antholoba","","perdix",""
"158226","Antholoba perdix","(Verrill, 1882)","323763","North West Atlantic","","","North-West Atlantic Ocean species (NWARMS)","","","","","Animalia","Cnidaria","Anthozoa","Actiniaria","Actinostolidae","Antholoba","","perdix",""
"158261","Anthomastus agassizii","Verrill, 1922","391995","North West Atlantic","","","Watling, L.; Auster, P. (2005). Distribution of deep-water Alcyonacea off the Northeast Coast of the United States. In: Freiwald, A., R.J. Murray, editors. Cold-Water Corals and Ecosystems. <em>Proceedings of the Second Deep-Sea Coral Symposium.</em> 279-296.","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Coralliidae","Anthomastus","","agassizii",""
"158261","Anthomastus agassizii","Verrill, 1922","323764","North West Atlantic","","","North-West Atlantic Ocean species (NWARMS)","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Coralliidae","Anthomastus","","agassizii",""
"125335","Anthomastus grandiflorus","Verrill, 1878","323765","North West Atlantic","","","North-West Atlantic Ocean species (NWARMS)","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Coralliidae","Anthomastus","","grandiflorus",""
"125335","Anthomastus grandiflorus","Verrill, 1878","392048","North West Atlantic","","","Watling, L.; Auster, P. (2005). Distribution of deep-water Alcyonacea off the Northeast Coast of the United States. In: Freiwald, A., R.J. Murray, editors. Cold-Water Corals and Ecosystems. <em>Proceedings of the Second Deep-Sea Coral Symposium.</em> 279-296.","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Coralliidae","Anthomastus","","grandiflorus",""
"125335","Anthomastus grandiflorus","Verrill, 1878","392049","East Atlantic","","","Watling, L.; Auster, P. (2005). Distribution of deep-water Alcyonacea off the Northeast Coast of the United States. In: Freiwald, A., R.J. Murray, editors. Cold-Water Corals and Ecosystems. <em>Proceedings of the Second Deep-Sea Coral Symposium.</em> 279-296.","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Coralliidae","Anthomastus","","grandiflorus",""
"125335","Anthomastus grandiflorus","Verrill, 1878","392051","Mediterranean Sea","","","Watling, L.; Auster, P. (2005). Distribution of deep-water Alcyonacea off the Northeast Coast of the United States. In: Freiwald, A., R.J. Murray, editors. Cold-Water Corals and Ecosystems. <em>Proceedings of the Second Deep-Sea Coral Symposium.</em> 279-296.","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Coralliidae","Anthomastus","","grandiflorus",""
"125335","Anthomastus grandiflorus","Verrill, 1878","275861","European waters (ERMS scope)","","","van Ofwegen, L.; Grasshoff, M.; van der Land, J. (2001). Octocorallia (excl. Pennatulacea), <B><I>in</I></B>: Costello, M.J. <i>et al.</i> (Ed.) (2001). <i>European register of marine species: a check-list of the marine species in Europe and a bibliography of guides to their identification. Collection Patrimoines Naturels,</i> 50: pp. 104-105","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Coralliidae","Anthomastus","","grandiflorus",""
"128504","Anthoptilum grandiflorum","(Verrill, 1879)","661582","New Zealand Exclusive Economic Zone","","","Cairns, S.D.; Gershwin, L.; Brook, F.J.; Pugh, P.; Dawson, E.W.; Ocaña O.V.; Vervoort, W.; Williams, G.; Watson, J.E.; Opresko, D.M.; Schuchert, P.; Hine, P.M.; Gordon, D.P.; Campbell, H.J.; Wright, A.J.; Sánchez, J.A.; Fautin, D.G. (2009). Phylum Cnidaria: corals, medusae, hydroids, myxozoans. <em>in: Gordon, D.P. (Ed.) (2009). New Zealand inventory of biodiversity: 1. Kingdom Animalia: Radiata, Lophotrochozoa, Deuterostomia.</em> pp. 59-101.","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Anthoptilidae","Anthoptilum","","grandiflorum",""
"128504","Anthoptilum grandiflorum","(Verrill, 1879)","300041","European waters (ERMS scope)","","","Williams, G.C.; van der Land, J. (2001). Octocorallia - Pennatulacea. <em>in: Costello, M.J. et al. (Ed.) (2001). European register of marine species: a check-list of the marine species in Europe and a bibliography of guides to their identification.</em> Collection Patrimoines Naturels 50: pp. 105-106.","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Anthoptilidae","Anthoptilum","","grandiflorum",""
"128504","Anthoptilum grandiflorum","(Verrill, 1879)","774598","Gulf of St. Lawrence","","","Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Anthoptilidae","Anthoptilum","","grandiflorum",""
"128504","Anthoptilum grandiflorum","(Verrill, 1879)","322810","Mediterranean Sea","","","Williams, G.C.; van der Land, J. (2001). Octocorallia - Pennatulacea. <em>in: Costello, M.J. et al. (Ed.) (2001). European register of marine species: a check-list of the marine species in Europe and a bibliography of guides to their identification.</em> Collection Patrimoines Naturels 50: pp. 105-106.","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Anthoptilidae","Anthoptilum","","grandiflorum",""
"128504","Anthoptilum grandiflorum","(Verrill, 1879)","323766","North West Atlantic","","","North-West Atlantic Ocean species (NWARMS)","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Anthoptilidae","Anthoptilum","","grandiflorum",""
"128504","Anthoptilum grandiflorum","(Verrill, 1879)","671519","Gulf of Mexico","","","Felder, D.L. & D.K. Camp (Eds.). (2009). Gulf of Mexico: origin, waters, and biota. Volume 1, Biodiversity. <em>Texas A&M University Press,.</em> 1393 pp.","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Anthoptilidae","Anthoptilum","","grandiflorum",""
"128504","Anthoptilum grandiflorum","(Verrill, 1879)","630674","Gulf of Maine","","","North-West Atlantic Ocean species (NWARMS)","","","","","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Anthoptilidae","Anthoptilum","","grandiflorum",""
"135797","Anthosoma crassum","(Abildgaard, 1794)","630876","Gulf of Maine","","","North-West Atlantic Ocean species (NWARMS)","","","","","Animalia","Arthropoda","Copepoda","Siphonostomatoida","Dichelesthiidae","Anthosoma","","crassum",""
"135797","Anthosoma crassum","(Abildgaard, 1794)","323767","North West Atlantic","","","North-West Atlantic Ocean species (NWARMS)","","","","","Animalia","Arthropoda","Copepoda","Siphonostomatoida","Dichelesthiidae","Anthosoma","","crassum",""
"135797","Anthosoma crassum","(Abildgaard, 1794)","304619","European waters (ERMS scope)","","","Boxshall, G. (2001). Copepoda (excl. Harpacticoida), <B><I>in</I></B>: Costello, M.J. <i>et al.</i> (Ed.) (2001). <i>European register of marine species: a check-list of the marine species in Europe and a bibliography of guides to their identification. Collection Patrimoines Naturels,</i> 50: pp. 252-268","","","","","Animalia","Arthropoda","Copepoda","Siphonostomatoida","Dichelesthiidae","Anthosoma","","crassum",""
"135797","Anthosoma crassum","(Abildgaard, 1794)","732715","United Kingdom Exclusive Economic Zone","","","MEDIN. (2011). UK checklist of marine species derived from the applications Marine Recorder and UNICORN. version 1.0.","","","","","Animalia","Arthropoda","Copepoda","Siphonostomatoida","Dichelesthiidae","Anthosoma","","crassum",""
